rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	G8 & G9	4	2	0.0	G8, G9	2	2
2	G2 & G3 & G9	4	3	0.0	G2, G3, G9	3	2
3	G4 | G8	4	2	0.0	G4, G8	2	2
4	G7 & G8 & G9	4	3	0.0	G7, G8, G9	3	2
5	G2 & G3	4	2	0.0	G2, G3	2	2
6	G8	4	1	0.5	G8	1	2
7	G8	4	1	0.5	G8	1	2
8	G8 & G9	4	2	0.0	G8, G9	2	2
9	G2 & G8	4	2	0.0	G2, G8	2	2
10	G8 | (G4 & G9)	4	3	0.0	G4, G8, G9	3	2
11	G8	4	1	0.5	G8	1	2
12	G3 & G8	4	2	0.0	G3, G8	2	2
13	G2 & G8	4	2	0.0	G2, G8	2	2
14	G2 & G3	4	2	0.0	G2, G3	2	2
15	G8	4	1	0.5	G8	1	2
16	G8	4	1	0.5	G8	1	2
17	G8	4	1	0.5	G8	1	2
18	G8 | (G2 & G3)	4	3	0.0	G2, G3, G8	3	2
19	G4 | (G8 & G9)	4	3	0.0	G4, G8, G9	3	2
20	G8 & G9	4	2	0.0	G8, G9	2	2
21	G3 & G7 & G9	4	3	0.0	G3, G7, G9	3	2
22	G3 & G8	4	2	0.0	G3, G8	2	2
23	G3 & G8 & G9	4	3	0.0	G3, G8, G9	3	2
24	G8	4	1	0.5	G8	1	2
25	G4 | G8	4	2	0.0	G4, G8	2	2
26	G8 & G9	4	2	0.0	G8, G9	2	2
27	G3 & G8	4	2	0.0	G3, G8	2	2
28	G7 & G8	4	2	0.0	G7, G8	2	2
29	G3 & G8	4	2	0.0	G3, G8	2	2
30	G8	4	1	0.5	G8	1	2
31	G8	4	1	0.5	G8	1	2
32	G8	4	1	0.5	G8	1	2
33	G8 & G9	4	2	0.0	G8, G9	2	2
34	G4 & G5	3	2	0.0	G4, G5	2	2
35	G4 & G9	3	2	0.0	G4, G9	2	2
36	G4 | G8 | G9	3	3	0.0	G4, G8, G9	3	2
37	G2 | G9	3	2	0.0	G2, G9	2	2
38	G4 & G8 & G9	3	3	0.0	G4, G8, G9	3	2
39	~G6	3	1	0.5	G6	1	2
40	G9	3	1	0.5	G9	1	2
41	G8 | G9	3	2	0.0	G8, G9	2	2
42	G2	3	1	0.5	G2	1	2
43	G1 | G8	2	2	0.0	G1, G8	2	2
44	G3	2	1	0.5	G3	1	2
45	G3	2	1	0.5	G3	1	2
46	G3	2	1	0.5	G3	1	2
47	G3	2	1	0.5	G3	1	2
48	G4 | G6	1	2	0.0	G4, G6	2	2
49	~G3 | ~G4	1	2	0.0	G3, G4	2	2
50	~G8	0	1	0.5	G8	1	2
